"STATION","NAME","DATE","AWND","DP10","DSNW","DT00","DX32","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2011-07","9.2","0","0","0","0","31","75","0","0.0","0.09","106","0.09","0.0","91.4","101.7","81.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2011-08","8.9","1","0","0","0","30","75","0","0.0","0.86","110","0.96","0.0","93.3","104.3","82.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2011-09","8.7","1","0","0","0","22","57","0","0.0","0.65","107","0.66","0.0","80.0","92.5","67.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2011-10","9.4","5","0","0","0","1","39","0","0.0","1.37","90","3.12","0.0","68.2","79.8","56.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2011-11","12.1","2","0","0","0","0","31","0","0.0","0.40","84","0.87","0.0","57.9","68.4","47.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2011-12","8.9","6","0","0","0","0","22","0","0.0","1.51","74","4.36","0.0","47.6","56.3","38.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-01","11.2","5","0","0","0","0","26","0","0.0","3.54","79","6.18","0.0","50.4","61.9","38.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-02","10.5","2","0","0","0","0","25","0","0.3","1.40","82","1.88","0.3","52.4","62.0","42.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-03","11.4","6","0","0","0","0","35","0","0.0","2.17","86","5.74","0.0","64.3","73.9","54.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-04","11.2","3","0","0","0","0","46","0","0.0","2.23","89","4.24","0.0","70.3","80.4","60.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-05","11.4","5","0","0","0","14","60","0","0.0","0.69","96","1.66","0.0","77.9","88.0","67.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-06","9.6","4","0","0","0","27","61","0","0.0","1.59","106","2.82","0.0","84.2","94.4","74.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-07","9.4","1","0","0","0","31","71","0","0.0","0.71","107","0.78","0.0","87.7","98.7","76.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-08","8.5","4","0","0","0","28","65","0","0.0","1.40","108","3.19","0.0","86.5","97.5","75.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-09","9.2","3","0","0","0","19","57","0","0.0","1.43","104","1.75","0.0","80.0","90.9","69.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-10","10.7","2","0","0","0","0","38","0","0.0","0.90","89","1.02","0.0","67.0","77.8","56.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-11","8.9","0","0","0","0","0","35","0","0.0","0.05","88","0.05","0.0","59.7","72.6","46.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2012-12","10.7","3","0","0","1","0","22","0","0.4","1.33","83","1.95","0.5","51.1","62.0","40.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-01","9.8","4","0","0","0","0","26","0","0.3","1.95","80","4.06","0.3","49.1","59.1","39.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-02","11.4","4","0","0","0","0","29","0","0.0","0.98","80","1.69","0.0","52.0","63.1","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-03","13.0","2","0","0","0","0","31","0","0.0","1.18","88","2.28","0.0","56.4","67.8","45.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-04","13.2","3","0","0","0","0","37","0","0.0","0.97","87","1.98","0.0","63.0","73.8","52.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-05","13.4","6","0","0","0","4","39","0","0.0","1.56","92","3.17","0.0","72.3","82.4","62.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-06","10.7","3","0","0","0","23","62","0","0.0","1.12","103","2.14","0.0","82.6","92.6","72.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-07","9.2","4","0","0","0","26","65","0","0.0","0.74","102","2.05","0.0","84.5","94.8","74.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-08","8.5","5","0","0","0","30","64","0","0.0","0.74","105","1.32","0.0","87.1","98.3","75.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-09","7.8","4","0","0","0","22","59","0","0.0","1.15","104","2.72","0.0","82.4","93.1","71.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-10","10.1","6","0","0","0","5","43","0","0.0","1.25","93","3.13","0.0","68.2","78.8","57.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-11","10.5","6","0","0","0","0","29","0","0.0","0.57","87","2.12","0.0","53.5","63.2","43.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2013-12","8.9","3","1","0","2","0","19","2","2.0","1.48","79","2.76","2.1","43.1","53.9","32.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-01","12.8","2","0","0","0","0","15","0","0.0","0.14","74","0.33","0.0","45.3","58.1","32.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-02","11.9","2","0","0","2","0","17","0","0.7","0.17","84","0.41","0.7","47.0","57.5","36.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-03","12.5","1","0","0","0","0","16","0","0.1","1.29","86","1.45","0.1","55.1","67.8","42.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-04","13.6","3","0","0","0","1","35","0","0.0","0.60","91","1.74","0.0","66.3","76.6","55.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-05","12.8","5","0","0","0","3","42","0","0.0","1.90","96","3.41","0.0","74.4","85.5","63.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-06","13.4","4","0","0","0","21","65","0","0.0","1.07","96","3.26","0.0","82.3","91.1","73.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-07","9.6","2","0","0","0","25","65","0","0.0","0.70","103","0.98","0.0","83.8","93.7","73.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-08","9.6","3","0","0","0","30","67","0","0.0","2.83","104","4.34","0.0","86.2","96.4","76.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-09","8.5","0","0","0","0","15","56","0","0.0","0.04","101","0.06","0.0","80.3","90.1","70.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-10","10.3","4","0","0","0","6","47","0","0.0","1.29","98","2.09","0.0","71.6","82.9","60.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-11","12.3","3","0","0","0","0","22","0","0.0","1.24","79","2.13","0.0","51.5","62.2","40.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2014-12","10.1","3","0","0","0","0","29","0","0.0","0.47","77","1.13","0.0","50.1","57.3","43.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-01","10.1","7","0","0","0","0","16","0","0.0","1.05","80","3.62","0.0","44.6","54.4","34.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-02","11.2","7","1","0","3","0","24","2","2.0","1.30","78","2.96","2.3","45.7","56.3","35.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-03","9.4","4","2","0","0","0","22","4","2.5","0.70","83","2.53","3.5","56.1","65.0","47.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-04","11.0","8","0","0","0","0","46","0","0.0","1.08","87","5.57","0.0","65.8","74.6","56.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-05","10.5","15","0","0","0","0","54","0","0.0","3.30","88","16.96","0.0","70.9","79.2","62.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-06","9.6","4","0","0","0","23","59","0","0.0","2.21","97","3.95","0.0","82.1","91.5","72.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-07","11.9","1","0","0","0","30","73","0","0.0","0.92","104","0.92","0.0","87.1","96.3","77.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-08","9.2","1","0","0","0","30","65","0","0.0","0.40","106","0.46","0.0","87.3","97.8","76.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-09","8.3","2","0","0","0","25","64","0","0.0","2.00","101","2.14","0.0","82.7","92.9","72.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-10","9.2","5","0","0","0","7","51","0","0.0","3.55","96","9.82","0.0","71.2","82.1","60.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-11","10.3","9","0","0","0","0","30","0","0.0","3.45","83","9.86","0.0","58.7","67.8","49.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2015-12","9.6","4","0","0","0","0","31","0","0.0","1.79","82","3.83","0.0","53.7","64.9","42.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-01","10.3","2","0","0","0","0","27","0","0.0","0.78","77","1.04","0.0","47.0","57.5","36.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-02","11.9","3","0","0","0","0","31","0","0.0","1.75","79","2.20","0.0","55.1","66.8","43.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-03","13.0","6","0","0","0","0","34","0","0.0","0.97","89","2.67","0.0","61.2","71.5","50.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-04","10.5","5","0","0","0","0","43","0","0.0","1.60","89","4.60","0.0","68.1","78.2","58.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05","11.0","14","0","0","0","2","48","0","0.0","1.16","93","6.25","0.0","72.5","81.5","63.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06","8.9","7","0","0","0","25","66","0","0.0","1.82","99","3.60","0.0","84.0","93.4","74.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07","11.9","3","0","0","0","31","71","0","0.0","3.20","100","3.89","0.0","87.4","96.9","77.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08","8.7","3","0","0","0","26","70","0","0.0","2.10","107","4.41","0.0","85.8","94.7","76.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09","8.3","4","0","0","0","22","57","0","0.0","0.38","100","0.98","0.0","81.4","91.0","71.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10","10.3","2","0","0","0","8","51","0","0.0","1.64","94","2.01","0.0","74.1","84.9","63.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-11","9.6","5","0","0","0","0","37","0","0.0","1.21","88","3.22","0.0","63.5","72.9","54.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-12","10.5","2","0","0","1","0","16","0","0.0","0.37","83","0.61","0.0","49.7","59.1","40.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-01","11.4","5","0","0","1","0","14","0","0.1","3.16","80","4.40","0.1","51.2","62.0","40.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-02","12.8","4","0","0","0","0","35","0","0.0","1.19","88","2.33","0.0","60.6","71.4","49.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-03","12.5","3","0","0","0","1","37","0","0.0","0.55","92","1.06","0.0","65.7","76.8","54.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-04","13.2","4","0","0","0","1","46","0","0.0","2.14","91","3.39","0.0","69.3","79.8","58.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-05","12.1","3","0","0","0","9","49","0","0.0","0.18","96","0.70","0.0","75.4","86.4","64.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-06","10.3","8","0","0","0","20","66","0","0.0","3.84","100","8.44","0.0","82.5","91.2","73.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-07","8.7","6","0","0","0","30","70","0","0.0","1.20","102","4.12","0.0","86.6","96.1","77.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-08","8.7","7","0","0","0","26","71","0","0.0","1.78","100","4.24","0.0","84.4","93.0","75.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-09","8.9","3","0","0","0","20","60","0","0.0","0.17","99","0.47","0.0","80.6","91.1","70.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-10","10.3","4","0","0","0","8","34","0","0.0","1.21","96","2.12","0.0","69.6","82.5","56.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-11","10.3","1","0","0","0","3","35","0","0.0","0.81","94","0.81","0.0","62.4","72.9","51.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2017-12","9.6","4","0","0","0","0","22","0","0.0","2.95","84","4.56","0.0","49.7","59.6","39.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-01","11.6","2","0","0","3","0","13","0","0.0","0.56","77","0.85","0.0","45.9","57.4","34.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-02","11.0","8","0","0","0","0","25","0","0.0","4.72","82","11.31","0.0","51.1","61.3","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-03","11.9","3","0","0","0","0","37","0","0.0","1.73","89","2.90","0.0","63.3","74.7","51.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-04","13.2","3","0","0","0","0","34","0","0.0","0.45","88","0.77","0.0","61.6","74.4","48.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-05","11.2","3","0","0","0","17","58","0","0.0","0.73","97","1.87","0.0","79.0","89.2","68.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06","13.2","3","0","0","0","28","67","0","0.0","0.63","101","1.27","0.0","85.7","95.5","75.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07","9.2","1","0","0","0","31","72","0","0.0","0.16","109","0.26","0.0","88.8","100.0","77.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08","9.8","4","0","0","0","27","68","0","0.0","2.04","101","2.99","0.0","85.2","95.0","75.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09","7.6","11","0","0","0","13","59","0","0.0","5.85","95","12.70","0.0","78.1","85.4","70.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10","8.9","12","0","0","0","2","41","0","0.0","2.93","91","15.66","0.0","66.2","74.1","58.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11","11.0","3","0","0","0","0","25","0","0.0","0.32","81","0.86","0.0","52.6","63.4","41.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-12","10.5","6","0","0","0","0","29","0","0.0","2.45","72","4.56","0.0","48.4","56.6","40.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-01","10.7","3","0","0","0","0","25","0","0.0","0.70","74","1.58","0.0","45.8","55.5","36.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-02","11.0","5","0","0","0","0","23","0","0.0","0.35","80","1.30","0.0","50.2","58.8","41.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-03","11.9","3","0","0","1","0","21","0","0.0","1.08","83","2.02","0.0","55.0","64.8","45.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-04","12.5","7","0","0","0","1","40","0","0.0","2.17","90","6.75","0.0","66.0","76.4","55.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-05","11.9","8","0","0","0","3","50","0","0.0","2.18","90","8.15","0.0","73.4","82.2","64.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-06","10.3","5","0","0","0","18","63","0","0.0","2.42","98","4.13","0.0","79.9","89.8","70.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-07","10.3","1","0","0","0","28","67","0","0.0","0.70","100","0.78","0.0","84.6","94.1","75.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-08","8.9","5","0","0","0","28","70","0","0.0","1.18","102","2.44","0.0","87.4","97.1","77.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-09","9.6","0","0","0","0","29","71","0","0.0","0.00","100","0.00","0.0","85.5","95.4","75.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-10","11.2","8","0","0","0","7","30","0","0.0","1.24","97","4.42","0.0","65.5","76.5","54.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-11","9.8","5","0","0","0","0","22","0","0.0","0.71","80","1.81","0.0","53.5","65.4","41.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2019-12","8.9","2","0","0","0","0","27","0","0.0","0.63","73","1.17","0.0","50.0","61.0","39.1"
