"STATION","NAME","DATE","AWND","DP10","DSNW","DT00","DX32","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014732","LAGUARDIA AIRPORT, NY US","2011-08","9.2","11","0","0","0","2","62","0","0.0","6.60","92","17.31","0.0","76.0","82.6","69.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2011-09","8.7","7","0","0","0","0","52","0","0.0","2.31","86","7.61","0.0","70.7","76.7","64.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2011-10","10.3","6","1","0","0","0","33","1","1.7","1.77","85","4.56","1.7","58.3","64.7","51.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2011-11","9.2","4","0","0","0","0","37","0","0.0","1.32","69","2.85","0.0","52.1","58.7","45.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2011-12","9.8","5","0","0","1","0","23","0","0.0","1.38","61","3.93","0.0","43.3","49.5","37.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-01","12.1","6","1","0","4","0","14","3","3.4","0.97","62","2.50","3.4","37.5","44.3","30.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-02","11.2","3","0","0","0","0","21","0","0.0","0.60","63","1.34","0.0","41.4","47.0","35.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-03","10.7","4","0","0","0","0","27","0","0.0","0.35","76","1.00","0.0","50.8","59.0","42.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-04","11.4","4","0","0","0","0","40","0","0.0","1.90","85","3.18","0.0","55.7","63.4","47.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-05","8.7","10","0","0","0","2","50","0","0.0","1.08","90","4.67","0.0","65.8","72.5","59.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-06","9.2","10","0","0","0","6","53","0","0.0","0.91","98","4.19","0.0","72.9","80.3","65.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-07","8.9","6","0","0","0","14","63","0","0.0","1.83","101","3.78","0.0","80.4","88.2","72.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-08","7.8","7","0","0","0","6","65","0","0.0","0.77","93","2.96","0.0","78.7","85.4","72.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-09","9.4","7","0","0","0","0","56","0","0.0","1.62","89","5.06","0.0","70.7","76.8","64.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-10","10.7","6","0","0","0","0","42","0","0.0","0.65","80","2.39","0.0","60.0","65.5","54.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-11","10.7","3","1","0","0","0","33","1","1.1","0.76","65","1.35","1.1","45.0","50.4","39.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2012-12","11.6","10","0","0","0","0","29","0","0.3","0.84","61","4.31","0.9","42.7","47.6","37.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-01","11.4","5","0","0","6","0","12","1","0.7","0.88","60","2.64","1.0","35.8","41.4","30.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-02","12.3","7","2","0","6","0","19","10","6.4","1.11","53","3.20","13.1","34.5","39.8","29.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-03","13.0","7","2","0","0","0","29","2","3.1","0.79","58","2.43","6.1","40.5","45.9","35.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-04","11.0","2","0","0","0","0","34","0","0.0","0.57","81","1.16","0.0","52.7","60.5","44.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-05","9.4","7","0","0","0","2","45","0","0.0","2.28","93","4.99","0.0","63.5","71.6","55.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06","10.1","11","0","0","0","2","55","0","0.0","3.33","96","8.17","0.0","74.0","81.7","66.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07","9.4","6","0","0","0","15","64","0","0.0","0.96","100","2.80","0.0","81.2","87.8","74.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08","8.5","5","0","0","0","1","62","0","0.0","0.74","90","1.98","0.0","75.8","82.1","69.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09","8.7","4","0","0","0","1","49","0","0.0","1.27","94","3.30","0.0","68.1","75.6","60.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10","10.3","1","0","0","0","0","42","0","0.0","0.33","86","0.44","0.0","60.9","67.0","54.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11","12.1","3","0","0","1","0","24","0","0.2","1.74","70","2.77","0.2","45.5","52.1","39.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12","10.3","9","3","0","4","0","19","2","4.7","1.20","69","4.47","7.6","38.2","43.9","32.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01","11.6","9","3","0","14","0","4","8","8.1","0.50","56","2.37","16.7","28.8","35.6","22.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02","11.0","9","7","0","9","0","10","13","7.7","1.68","55","4.93","27.2","31.4","37.4","25.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-03","12.1","5","0","0","3","0","13","0","0.4","1.79","65","3.66","0.4","37.2","44.6","29.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-04","11.4","6","0","0","0","0","32","0","0.2","5.26","74","8.23","0.3","51.0","59.4","42.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-05","9.4","7","0","0","0","0","49","0","0.0","1.61","87","4.70","0.0","63.4","71.5","55.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-06","9.2","3","0","0","0","0","57","0","0.0","1.55","88","3.69","0.0","72.5","80.0","65.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-07","9.4","9","0","0","0","3","65","0","0.0","0.93","93","3.99","0.0","77.0","84.3","69.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-08","8.5","5","0","0","0","1","63","0","0.0","1.24","92","3.51","0.0","75.1","82.1","68.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-09","8.7","5","0","0","0","2","54","0","0.0","0.42","93","1.24","0.0","70.4","77.3","63.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10","11.0","5","0","0","0","0","44","0","0.0","1.26","78","3.90","0.0","60.3","66.2","54.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11","11.2","6","0","0","0","0","22","0","0.4","1.49","69","3.92","0.4","45.5","51.6","39.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12","11.6","10","1","0","1","0","25","1","1.0","2.68","64","6.21","1.3","40.6","45.2","36.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01","12.8","9","6","0","9","0","8","9","6.0","1.98","57","4.98","19.7","29.9","36.0","23.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02","12.1","4","3","0","16","0","3","9","6.1","1.08","42","2.10","15.1","24.3","32.0","16.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-03","10.7","10","4","0","2","0","15","11","8.1","1.02","60","4.55","17.3","37.9","45.2","30.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-04","11.4","5","0","0","0","0","34","0","0.0","0.95","79","1.81","0.0","53.3","61.5","45.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-05","9.4","2","0","0","0","0","48","0","0.0","1.28","87","1.61","0.0","67.0","76.4","57.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-06","10.3","9","0","0","0","3","50","0","0.0","1.06","92","4.80","0.0","71.3","78.4","64.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-07","8.3","5","0","0","0","6","64","0","0.0","1.62","95","3.54","0.0","79.2","85.9","72.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-08","8.7","3","0","0","0","8","66","0","0.0","1.18","93","1.88","0.0","79.3","86.4","72.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-09","8.9","4","0","0","0","3","56","0","0.0","1.04","95","2.51","0.0","74.1","81.3","66.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-10","11.2","4","0","0","0","0","37","0","0.0","1.25","78","3.39","0.0","58.4","65.4","51.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-11","9.6","3","0","0","0","0","33","0","0.0","1.16","75","1.70","0.0","53.3","59.6","47.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-12","8.7","10","0","0","0","0","34","0","0.0","1.45","72","4.34","0.0","50.8","56.3","45.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-01","12.1","3","1","0","5","0","13","27","27.9","2.40","59","4.18","28.8","35.7","41.9","29.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-02","12.8","6","3","0","4","0","1","1","2.4","1.55","62","4.36","5.6","38.4","45.6","31.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-03","11.2","3","1","0","0","0","27","1","1.2","0.51","78","1.26","1.8","49.0","57.2","40.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-04","10.3","7","0","0","0","0","27","0","0.0","0.50","80","1.67","0.0","53.2","61.2","45.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-05","9.2","8","0","0","0","3","44","0","0.0","1.53","92","3.93","0.0","63.6","71.2","55.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-06","10.1","7","0","0","0","1","55","0","0.0","0.67","90","2.24","0.0","73.6","81.9","65.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-07","9.2","10","0","0","0","15","66","0","0.0","1.02","99","4.98","0.0","81.1","88.5","73.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-08","9.4","5","0","0","0","10","67","0","0.0","0.35","98","1.13","0.0","81.6","88.4","74.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-09","10.3","7","0","0","0","3","57","0","0.0","0.78","93","2.53","0.0","73.8","80.3","67.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-10","10.3","6","0","0","0","0","41","0","0.0","1.81","86","4.82","0.0","61.2","68.0","54.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-11","11.2","5","0","0","0","0","37","0","0.0","2.23","75","5.37","0.0","52.4","58.7","46.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2016-12","12.1","6","1","0","1","0","19","2","2.6","0.70","62","2.96","3.0","40.3","45.7","35.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-01","12.1","9","3","0","3","0","17","7","7.0","1.00","68","4.13","10.1","39.7","44.4","35.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-02","12.3","4","1","0","0","0","19","8","10.0","0.87","70","1.87","10.3","42.8","50.0","35.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-03","14.1","8","2","0","4","0","17","7","7.4","2.10","71","4.69","9.8","41.0","48.1","34.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-04","11.0","6","0","0","0","0","39","0","0.0","1.60","88","4.10","0.0","57.6","65.2","49.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-05","11.2","6","0","0","0","3","47","0","0.0","2.27","97","6.00","0.0","63.2","70.3","56.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-06","10.1","5","0","0","0","3","52","0","0.0","1.26","101","4.38","0.0","73.6","81.2","66.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-07","8.9","5","0","0","0","8","62","0","0.0","2.14","98","4.32","0.0","78.1","85.3","71.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-08","8.7","8","0","0","0","2","61","0","0.0","0.91","91","3.53","0.0","75.4","81.9","68.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-09","9.6","4","0","0","0","1","55","0","0.0","0.60","91","1.84","0.0","71.5","78.1","64.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-10","10.1","5","0","0","0","0","45","0","0.0","2.78","84","3.78","0.0","65.5","72.3","58.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-11","11.0","6","0","0","0","0","26","0","0.0","0.78","75","2.06","0.0","48.0","55.0","41.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2017-12","12.1","5","3","0","7","0","10","4","4.6","0.69","60","2.05","8.0","36.3","41.1","31.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-01","12.5","6","2","0","9","0","6","7","7.4","0.69","60","2.12","8.7","31.5","38.3","24.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-02","10.1","11","1","0","1","0","17","3","3.9","1.28","79","5.95","4.6","42.5","50.1","34.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-03","13.9","5","2","0","0","0","29","8","8.7","1.76","60","4.09","11.6","40.8","46.5","35.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-04","12.3","9","1","0","0","0","32","4","5.5","2.50","82","5.02","5.5","49.4","56.5","42.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05","8.7","9","0","0","0","4","50","0","0.0","0.64","93","3.24","0.0","67.4","76.3","58.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06","9.4","5","0","0","0","4","52","0","0.0","1.48","96","3.61","0.0","72.9","80.8","65.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07","9.6","8","0","0","0","10","64","0","0.0","1.60","97","5.28","0.0","79.8","87.1","72.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08","9.2","10","0","0","0","16","68","0","0.0","1.95","98","6.65","0.0","81.0","87.7","74.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09","9.6","9","0","0","0","4","57","0","0.0","1.99","96","5.89","0.0","72.8","78.3","67.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-10","11.0","4","0","0","0","0","42","0","0.0","1.01","82","3.02","0.0","59.8","65.7","54.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-11","12.5","11","1","0","2","0","17","1","4.7","1.11","71","7.09","4.7","45.6","50.8","40.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-12","11.6","8","0","0","0","0","26","0","0.0","1.69","62","6.90","0.0","40.5","45.6","35.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01","13.0","6","0","0","4","0","3","0","0.4","1.48","60","3.93","0.6","33.2","39.6","26.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02","11.9","8","2","0","3","0","12","1","1.5","0.73","65","3.34","3.0","35.9","42.2","29.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03","12.1","8","4","0","2","0","19","4","3.8","0.69","72","3.64","9.9","41.2","48.0","34.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04","11.4","11","0","0","0","0","33","0","0.0","1.10","79","4.42","0.0","54.2","61.7","46.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05","10.1","10","0","0","0","0","42","0","0.0","1.33","89","6.38","0.0","62.0","69.3","54.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06","9.6","8","0","0","0","4","57","0","0.0","0.91","94","4.89","0.0","72.8","80.4","65.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07","8.3","6","0","0","0","14","67","0","0.0","2.67","100","6.11","0.0","81.5","89.5","73.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08","8.7","7","0","0","0","5","61","0","0.0","1.18","93","3.13","0.0","77.6","84.6","70.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09","9.4","1","0","0","0","2","54","0","0.0","0.51","91","0.65","0.0","72.1","79.2","64.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10","11.2","9","0","0","0","1","46","0","0.0","1.71","95","5.58","0.0","60.9","67.1","54.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11","11.6","3","0","0","0","0","24","0","0.0","0.72","67","1.63","0.0","44.6","51.0","38.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12","11.9","10","0","0","1","0","18","1","0.9","1.80","58","7.17","2.0","38.9","44.0","33.8"
