"STATION","NAME","DATE","AWND","DP10","DSNW","DT00","DX32","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-04","8.3","0",,"0","0","0","51",,,"0.06","79","0.06",,"62.1","68.3","56.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-05","7.8","2",,"0","0","1","58",,,"0.20","90","0.39",,"66.5","72.6","60.5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-06","7.4","0","0","0","0","0","60","0","0.0","0.00","85","0.00","0.0","67.9","73.1","62.7"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-07","7.4","0",,"0","0","0","62",,,"0.02","81","0.03",,"69.0","73.9","64.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-08","7.2","0","0","0","0","1","57",,"0.0","0.00","92","0.00","0.0","68.6","74.1","63.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-09","6.9","0","0","0","0","0","56",,"0.0","0.00","87","0.00","0.0","70.1","76.7","63.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-10","6.3","0",,"0","0","2","52",,,"0.02","91","0.02",,"65.7","73.1","58.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-11","5.6","3",,"0","0","1","50",,,"0.31","90","0.69",,"64.1","72.4","55.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-12","4.9","1",,"0","0","0","39",,,"0.26","85","0.30",,"59.0","69.4","48.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01","4.5","0",,"0","0","0","46",,,"0.00","87","0.00",,"61.3","71.7","51.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02","6.3","3",,"0","0","0","46",,,"1.56","78","2.79",,"59.7","66.8","52.7"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03","7.4","1",,"0","0","0","51",,,"0.35","85","0.36",,"62.3","69.1","55.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04","8.3","1",,"0","0","0","49",,,"0.12","89","0.26",,"62.6","69.8","55.5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05","8.1","0",,"0","0","5","54",,,"0.00","97","0.00",,"68.9","76.6","61.2"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06","7.6","0",,"0","0","0","59",,,"0.00","76","0.00",,"67.6","72.4","62.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-07","8.1","1",,"0","0","0","65",,,"0.14","84","0.14",,"71.8","77.0","66.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-08","7.8","0",,"0","0","0","62",,,"0.02","84","0.03",,"71.2","76.6","65.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09","7.2","0",,"0","0","1","62",,,"0.02","90","0.02",,"73.0","78.9","67.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10","5.8","1",,"0","0","2","59",,,"0.24","95","0.24",,"70.0","77.2","62.7"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11","5.8","2",,"0","0","0","51",,,"0.22","88","0.42",,"64.9","73.6","56.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12","5.6","6",,"0","0","0","40",,,"1.49","79","4.04",,"58.2","64.9","51.5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-01","4.5","3",,"0","0","0","36",,,"0.69","83","1.25",,"59.8","68.8","50.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-02","6.0","1",,"0","0","0","45",,,"0.27","84","0.27",,"61.0","68.7","53.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-03","6.3","2",,"0","0","1","47",,,"0.25","90","0.49",,"64.5","73.3","55.7"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-04","8.1","1",,"0","0","0","48",,,"0.10","83","0.11",,"62.2","69.6","54.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-05","8.3","3",,"0","0","0","49",,,"0.19","72","0.43",,"61.0","66.2","55.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-06","7.6","0",,"0","0","0","57",,,"0.01","85","0.01",,"66.3","71.6","61.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07","8.1","1",,"0","0","0","62",,,"0.32","86","0.35",,"70.3","75.4","65.2"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08","7.4","0",,"0","0","0","64",,,"0.00","86","0.00",,"72.8","78.3","67.2"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09","6.5","1",,"0","0","2","64",,,"1.80","92","1.81",,"75.1","81.2","69.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10","6.9","0",,"0","0","4","60",,,"0.08","99","0.10",,"74.0","81.2","66.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11","6.9","0",,"0","0","0","45",,,"0.03","89","0.06",,"62.2","72.1","52.4"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-12","6.9","3",,"0","0","0","39",,,"0.46","80","1.08",,"57.3","66.1","48.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-01","6.0","4",,"0","0","0","44",,,"1.42","76","2.95",,"57.0","64.0","49.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-02","5.4","2",,"0","0","0","41",,,"0.60","89","0.73",,"63.0","73.4","52.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-03","8.5","3",,"0","0","0","47",,,"0.53","77","1.46",,"60.5","67.0","53.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-04","8.3","2",,"0","0","0","51",,,"0.14","84","0.29",,"63.5","70.8","56.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-05","8.1","1",,"0","0","0","53",,,"0.56","71","0.59",,"62.8","67.8","57.7"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06","7.8","0",,"0","0","0","56",,,"0.00","85","0.00",,"66.9","72.4","61.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07","8.3","0",,"0","0","0","63",,,"0.00","86","0.00",,"71.6","77.4","65.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08","8.3","0",,"0","0","0","61",,,"0.00","80","0.00",,"70.6","76.1","65.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09","7.8","0",,"0","0","3","58",,,"0.01","101","0.01",,"71.1","77.7","64.4"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10","7.2","1",,"0","0","1","57",,,"0.26","97","0.36",,"68.3","75.5","61.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11","6.3","3",,"0","0","2","47",,,"0.50","94","1.11",,"64.8","74.5","55.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12","6.9","6",,"0","0","0","41",,,"0.96","80","2.79",,"58.1","65.8","50.5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01","7.2","8",,"0","0","0","40",,,"2.94","76","7.44",,"55.8","62.7","48.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02","7.2","6",,"0","0","0","43",,,"1.58","72","4.05",,"57.2","62.6","51.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03","7.6","0",,"0","0","0","46",,,"0.05","79","0.08",,"61.0","69.3","52.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04","8.9","1",,"0","0","0","50",,,"0.33","84","0.38",,"63.6","71.9","55.4"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05","8.5","1",,"0","0","0","48",,,"0.13","87","0.13",,"63.3","69.4","57.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06","7.8","0",,"0","0","0","56",,,"0.00","82","0.00",,"66.7","72.6","60.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07","8.1","0",,"0","0","0","62",,,"0.00","88","0.00",,"71.7","77.5","65.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08","8.1","0",,"0","0","1","64",,,"0.00","93","0.00",,"72.0","77.3","66.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09","8.1","0",,"0","0","3","56",,,"0.06","97","0.08",,"71.5","78.5","64.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10","6.5","0",,"0","0","6","58",,,"0.00","104","0.00",,"71.5","80.4","62.5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11","6.5","0",,"0","0","2","50",,,"0.07","94","0.10",,"65.5","73.7","57.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12","4.9","0",,"0","0","0","41",,,"0.01","86","0.01",,"61.4","72.4","50.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01","5.8","2",,"0","0","0","44",,,"1.12","89","1.40",,"61.9","71.1","52.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02","7.2","1",,"0","0","0","40",,,"0.10","81","0.10",,"58.4","67.4","49.5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03","8.1","6",,"0","0","0","44",,,"0.56","79","2.07",,"58.7","65.2","52.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04","8.5","0",,"0","0","0","51",,,"0.05","83","0.05",,"62.0","69.1","54.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-05","8.5","0",,"0","0","0","54",,,"0.05","76","0.06",,"62.9","68.3","57.5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06","8.1","0",,"0","0","0","57",,,"0.00","76","0.00",,"67.0","72.5","61.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07","8.5","0",,"0","0","3","64",,,"0.00","93","0.00",,"74.5","80.1","68.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08","8.1","0",,"0","0","1","64",,,"0.00","94","0.00",,"74.7","80.6","68.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09","7.4","0",,"0","0","0","61",,,"0.00","82","0.00",,"70.1","75.7","64.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10","6.9","1",,"0","0","0","56",,,"0.50","89","0.58",,"68.7","75.6","61.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11","6.0","2",,"0","0","0","50",,,"1.49","86","2.09",,"65.0","74.1","56.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12","6.7","1",,"0","0","0","40",,,"1.36","78","1.45",,"58.7","66.3","51.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01","6.5","8","0","0","0","0","39","0","0.0","1.08","78","5.52","0.0","57.5","64.9","50.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02","8.9","8",,"0","0","0","41","0",,"1.68","68","4.42",,"53.6","60.3","46.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03","8.5","2","0","0","0","0","47","0","0.0","0.99","81","2.10","0.0","59.5","66.7","52.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-04","8.5","0","0","0","0","0","52","0","0.0","0.04","81","0.05","0.0","62.7","69.0","56.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-05","8.9","2","0","0","0","0","50","0","0.0","0.29","73","0.73","0.0","62.1","67.3","56.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-06","8.1","0","0","0","0","0","59","0","0.0","0.00","80","0.00","0.0","66.5","71.2","61.7"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-07","7.8","0","0","0","0","0","62","0","0.0","0.05","87","0.05","0.0","69.4","75.0","63.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-08","7.6","0","0","0","0","0","60","0","0.0","0.00","85","0.00","0.0","70.5","76.3","64.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-09","7.4","0","0","0","0","1","57","0","0.0","0.00","93","0.00","0.0","73.4","80.2","66.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-10","6.5","0","0","0","0","7","53","0","0.0","0.00","98","0.00","0.0","70.1","80.2","60.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-11","6.3","3","0","0","0","3","43","0","0.0","0.78","93","1.44","0.0","63.6","72.3","55.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-12","6.0","5","0","0","0","0","43","0","0.0","1.13","78","4.42","0.0","58.8","66.3","51.3"
